# Internal run number: twoLoop 1930
# All dimensionful quantities in GeV
# Rescaling factor from internal to physical units: 1.67148
# Quantity: gluon dressing function Z
# Syntax: p^2 [GeV^2], Z
# Cutoff in GeV^2, renormalization constant Z3:           6
1.67148 10, 1.22233
# Renormalization point 1: 16714.8
# Renormalization value Z at point 1: 0.903593
# Renormalization point 2: 0.00000167148
# Renormalization value D at point 2: 6.48714
# Lowest/highest points (extrapolated beyond that): 0.00000167148/16714.8
# alpha(mu)=0.05
#
1.6714787751534846e-14	1.2e-13
1.721623138408089e-14	1.231e-13
1.7550527139111586e-14	1.262e-13
1.8051970771657633e-14	1.295e-13
1.8553414404203677e-14	1.328e-13
1.9054858036749724e-14	1.362e-13
1.938915379178042e-14	1.397e-13
1.9890597424326467e-14	1.433e-13
2.039204105687251e-14	1.47e-13
2.1060632566933905e-14	1.507e-13
2.156207619947995e-14	1.546e-13
2.2063519832025995e-14	1.586e-13
2.273211134208739e-14	1.626e-13
2.3233554974633433e-14	1.668e-13
2.390214648469483e-14	1.711e-13
2.4403590117240873e-14	1.755e-13
2.5072181627302267e-14	1.8e-13
2.574077313736366e-14	1.846e-13
2.6409364647425054e-14	1.894e-13
2.7077956157486448e-14	1.942e-13
2.7746547667547842e-14	1.992e-13
2.841513917760924e-14	2.043e-13
2.925087856518598e-14	2.096e-13
2.991947007524737e-14	2.149e-13
3.0755209462824116e-14	2.205e-13
3.142380097288551e-14	2.261e-13
3.2259540360462254e-14	2.319e-13
3.3095279748039e-14	2.379e-13
3.3931019135615735e-14	2.44e-13
3.493390640070783e-14	2.502e-13
3.5769645788284566e-14	2.567e-13
3.660538517586131e-14	2.632e-13
3.76082724409534e-14	2.7e-13
3.861115970604549e-14	2.769e-13
3.9614046971137585e-14	2.84e-13
4.061693423622968e-14	2.913e-13
4.1619821501321766e-14	2.988e-13
4.262270876641385e-14	3.065e-13
4.3792743909021297e-14	3.143e-13
4.4962779051628734e-14	3.224e-13
4.613281419423617e-14	3.307e-13
4.7302849336843615e-14	3.392e-13
4.847288447945105e-14	3.479e-13
4.9642919622058496e-14	3.568e-13
5.0980102642181284e-14	3.66e-13
5.231728566230407e-14	3.753e-13
5.3654468682426846e-14	3.85e-13
5.499165170254964e-14	3.949e-13
5.632883472267243e-14	4.05e-13
5.783316562031056e-14	4.154e-13
5.93374965179487e-14	4.26e-13
6.084182741558685e-14	4.37e-13
6.234615831322498e-14	4.482e-13
6.401763708837845e-14	4.597e-13
6.568911586353194e-14	4.715e-13
6.736059463868543e-14	4.836e-13
6.903207341383891e-14	4.96e-13
7.087070006650774e-14	5.087e-13
7.270932671917658e-14	5.218e-13
7.454795337184541e-14	5.352e-13
7.638658002451424e-14	5.489e-13
7.839235455469843e-14	5.63e-13
8.03981290848826e-14	5.775e-13
8.257105149258214e-14	5.923e-13
8.457682602276632e-14	6.075e-13
8.674974843046585e-14	6.231e-13
8.908981871568072e-14	6.391e-13
9.126274112338026e-14	6.555e-13
9.360281140859513e-14	6.723e-13
9.611002957132535e-14	6.895e-13
9.845009985654022e-14	7.072e-13
1.0095731801927047e-13	7.254e-13
1.0363168405951604e-13	7.44e-13
1.0630605009976162e-13	7.631e-13
1.0898041614000719e-13	7.827e-13
1.1182193005776811e-13	8.028e-13
1.1466344397552905e-13	8.234e-13
1.176721057708053e-13	8.445e-13
1.2068076756608158e-13	8.662e-13
1.2368942936135787e-13	8.884e-13
1.2686523903414947e-13	9.112e-13
1.3020819658445645e-13	9.346e-13
1.3355115413476342e-13	9.586e-13
1.3689411168507037e-13	9.832e-13
1.404042171128927e-13	1.0084e-12
1.4408147041823038e-13	1.0343e-12
1.4775872372356801e-13	1.0609e-12
1.5160312490642104e-13	1.0881e-12
1.5544752608927405e-13	1.116e-12
1.5945907514964243e-13	1.1446e-12
1.6347062421001078e-13	1.174e-12
1.676493211478945e-13	1.2042e-12
1.7199516596329356e-13	1.2351e-12
1.7650815865620796e-13	1.2668e-12
1.8102115134912237e-13	1.2993e-12
1.8570129191955214e-13	1.3326e-12
1.903814324899819e-13	1.3668e-12
1.9522872093792699e-13	1.4019e-12
2.0024315726338745e-13	1.4379e-12
2.0542474146636328e-13	1.4748e-12
2.1077347354685438e-13	1.5126e-12
2.1612220562734553e-13	1.5514e-12
2.2163808558535207e-13	1.5913e-12
2.273211134208739e-13	1.6321e-12
2.331712891339111e-13	1.674e-12
2.3918861272446364e-13	1.717e-12
2.453730841925315e-13	1.761e-12
2.515575556605994e-13	1.8062e-12
2.5807632288369803e-13	1.8526e-12
2.645950901067966e-13	1.9001e-12
2.714481530849259e-13	1.9489e-12
2.784683639405705e-13	1.9989e-12
2.856557226737305e-13	2.0502e-12
2.928430814068905e-13	2.1028e-12
3.003647358950812e-13	2.1568e-12
3.080535382607872e-13	2.2121e-12
3.160766363815239e-13	2.2689e-12
3.2409973450226066e-13	2.3272e-12
3.3245712837802804e-13	2.3869e-12
3.409816701313108e-13	2.4481e-12
3.49673359762109e-13	2.511e-12
3.5869934514793776e-13	2.5754e-12
3.678924784112819e-13	2.6415e-12
3.774199074296568e-13	2.7093e-12
3.87114484325547e-13	2.7788e-12
3.969762090989526e-13	2.8502e-12
4.071722296273888e-13	2.9233e-12
4.1770254591085575e-13	2.9983e-12
4.2840001007183805e-13	3.0753e-12
4.3943176998785114e-13	3.1542e-12
4.506306777813794e-13	3.2352e-12
4.621638813299385e-13	3.3182e-12
4.740313806335282e-13	3.4034e-12
4.862331756921487e-13	3.4907e-12
4.987692665057998e-13	3.5803e-12
5.114725051969662e-13	3.6722e-12
5.246771875206788e-13	3.7664e-12
5.380490177219067e-13	3.8631e-12
5.519222915556806e-13	3.9622e-12
5.661298611444852e-13	4.0639e-12
5.806717264883205e-13	4.1682e-12
5.955478875871866e-13	4.2752e-12
6.107583444410832e-13	4.3849e-12
6.264702449275259e-13	4.4975e-12
6.425164411689994e-13	4.6129e-12
6.590640810430189e-13	4.7313e-12
6.759460166720692e-13	4.8527e-12
6.933293959336654e-13	4.9773e-12
7.110470709502923e-13	5.105e-12
7.292661895994654e-13	5.236e-12
7.479867518811844e-13	5.3704e-12
7.672087577954494e-13	5.5082e-12
7.869322073422605e-13	5.6496e-12
8.071571005216177e-13	5.7946e-12
8.278834373335209e-13	5.9433e-12
8.491112177779701e-13	6.0958e-12
8.708404418549655e-13	6.2523e-12
8.932382574420221e-13	6.4128e-12
9.161375166616248e-13	6.5773e-12
9.39705367391289e-13	6.7462e-12
9.63774661753499e-13	6.9193e-12
9.885125476257708e-13	7.0969e-12
1.0139190250081036e-12	7.279e-12
1.039994093900498e-12	7.4658e-12
1.0665706064254385e-12	7.6574e-12
1.0939828583379555e-12	7.854e-12
1.122063701760534e-12	8.0555e-12
1.1508131366931742e-12	8.2623e-12
1.1803983110133908e-12	8.4743e-12
1.2106520768436687e-12	8.6918e-12
1.2417415820615236e-12	8.9149e-12
